designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Plx,e_Plx
Gaia DR3 4683897617110115200,HIP 2021,2151,6.4825,-77.25279546754571,133.71940556671353,0.27199635,2242.8684,2218.9845482530773,326.44454180123256,3.6459582,2.6807318,3.2956264,2.371489,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.311703986608713,0.0044169608860609,3.0024611866087136,0.0044169608860609,0.9241374,133.78,0.51
Gaia DR3 2552925644460225152,HIP 3765,4628,12.0991,5.27553944692346,134.49484768931154,0.057815686,1369.2692,755.893500290751,-1141.719303057953,1.0807776,5.467689,5.9383683,4.828774,4859.2896,4858.631,4859.9487,4.5204,4.52,4.5209,-0.6271,-0.6324,-0.6209,7.4303,7.4272,7.4334,6.11121723719546,0.0009334571314543,5.472302237195459,0.0009334571314543,1.1095943,134.04,0.86
Gaia DR3 19316224572460416,HIP 12114,16160,39.0284,6.893339107578528,138.34000380964673,0.31773403,2312.0986,1778.585493720961,1477.3061594730598,7.2789974,5.4983196,6.019165,4.820522,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.203058516511943,0.0049873635528605,5.525260916511943,0.0049873635528605,1.198643,138.72,1.04
Gaia DR3 2195886971653527168,HIP 103096,199305,313.332,62.15095770150352,142.054284613815,0.016025284,773.09576,0.2591201846900617,-773.0957499352076,0.86993074,7.756715,8.790974,6.7472963,3473.9587,3471.713,3487.792,3.9736,3.9674,4.0157,-1.3532,-1.3586,-1.3137,7.0383,7.0316,7.0493,8.518986686812703,0.0002449659459617,7.509567986812702,0.0002449659459609,2.0436777,141.95,0.77
Gaia DR3 3855208897392952192,HIP 51317,\N,157.229,0.8377468877660948,142.09514314210975,0.021169754,948.2882,-602.9919780451988,-731.8819964236676,0.8839424,8.675959,9.877737,7.5821676,3291.319,3290.8674,3292.6692,3.9977,3.9965,4.0023,-1.3453,-1.3463,-1.3411,7.0329,7.0202,7.0358,9.438855169277424,0.0003235123738276,8.345063769277424,0.0003235123738276,2.2955694,138.29,2.13
Gaia DR3 3864615459886222464,HIP 53020,\N,162.713,6.804489538122279,143.53906190611502,0.028598778,1184.614,-856.2894965300052,-818.5834069021728,1.0026705,10.290781,11.919469,9.050169,3000.7288,3000.0896,3005.264,4.3615,4.3596,4.3714,-0.7023,-0.7059,-0.6898,6.9687,6.9632,7.0077,11.075631517955465,0.0004326450052687,9.835019517955464,0.0004326450052678,2.8693,177.46,23.0
Gaia DR3 2828928008202069376,HIP 113296,216899,344.14,16.55216937227734,145.62341010499722,0.025450103,1073.0348,-1034.7334113799404,-284.13086712481174,1.0549177,7.795021,8.898596,6.7477736,3398.1133,3362.7478,3515.4578,4.1772,4.0555,4.4891,-0.745,-0.8928,-0.374,6.8717,6.8485,6.8967,8.611176984163063,0.0003795007753675,7.563929584163063,0.0003795007753675,2.1508224,145.27,1.22
Gaia DR3 1784473016438653056,HIP 106106,\N,322.408,17.64497780267456,147.4957775212429,0.025748886,1075.7859,1007.0396347162076,378.4000071533215,1.1444451,9.108492,10.57186,7.917384,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.952389937995562,0.0003790820119213,8.761281937995562,0.0003790820119213,2.654476,148.29,1.85
Gaia DR3 3988987164339438208,HIP 53767,\N,165.016,22.83170230265937,148.19855031056267,0.02533127,511.84497,-426.9577221576853,-282.2984031950638,1.1143636,8.977005,10.275288,7.8457494,3181.3076,3179.8323,3182.7156,4.1923,4.1883,4.1973,-0.8413,-0.8454,-0.8355,6.7458,6.7419,6.7473,9.831224776812956,0.0003711652666202,8.699969176812957,0.0003711652666202,2.4295386,150.96,1.59
Gaia DR3 2009481748875806976,HIP 114622,219134,348.338,57.16966644274312,152.86400389732427,0.049440492,2095.2073,2074.413511999184,294.4519772796575,0.99794143,5.2318964,5.766576,4.5502343,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.153422553378792,0.0007023149027709,5.471760453378791,0.0007023149027709,1.2163417,153.24,0.65
Gaia DR3 4339465360510320128,HIP 82809,\N,253.851,-8.32657626383978,153.87539543012036,0.047417864,1214.8705,-817.5802750580574,-898.5949677238423,1.08038,10.444497,12.005681,9.227242,3028.3591,3028.1663,3028.9875,4.4886,4.4878,4.4901,-0.7948,-0.7954,-0.7927,6.501,6.4967,6.5094,11.380342909969766,0.0006691556266389,10.163087909969768,0.0006691556266398,2.778439,153.96,4.04
Gaia DR3 1428427236986209024,HIP 80459,\N,246.356,54.30333866560462,154.35026839246862,0.01610215,465.06705,432.2302358898869,-171.6519267889513,1.0494165,9.139769,10.345348,8.049889,3453.4927,3447.0981,3458.2888,4.9103,4.8915,4.9162,-0.3124,-0.3168,-0.3049,6.4746,6.4707,6.4791,10.08230594496575,0.000226532645196,8.992425944965749,0.0002265326451968,2.295459,151.93,1.11
Gaia DR3 1022456104850892928,HIP 120005,79211,138.591,52.68342944184038,157.8824911260602,0.021135049,1705.8522,-1573.0402244550992,-659.9060008123529,1.118406,7.054455,7.9594064,6.1129565,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.046124851151164,0.0002906856594675,7.104626351151163,0.0002906856594679,1.8464499,159.48,6.61
Gaia DR3 1022456139210632064,HIP 45343,79210,138.584,52.68408016691263,157.88793077923938,0.019652834,1647.2037,-1545.7874520604669,-569.052823523412,1.0839477,6.976026,7.8634076,6.046104,3745.384,3729.2944,3786.4963,4.5113,4.4799,4.5419,-0.5138,-0.5891,-0.3585,6.3395,6.321,6.3581,7.9677706653578,0.0002702903686784,7.0378486653578,0.0002702903686784,1.8173036,161.59,5.23
Gaia DR3 6322070093095493504,HIP 74995,\N,229.856,-7.722707024157902,158.71827296463243,0.030101538,1225.1418,-1221.2776289653712,-97.22923861858034,1.3033525,9.421787,10.813405,8.251837,3110.4065,3109.4316,3112.2974,4.2666,4.2625,4.2781,-0.849,-0.8534,-0.8353,6.2984,6.2919,6.3002,10.424921646088986,0.0004118281960465,9.254971646088986,0.0004118281960465,2.561568,159.52,2.27
Gaia DR3 6324325225803432320,HIP 71253,\N,218.568,-12.516923853592898,159.9225477824956,0.054619387,691.24506,-355.1381150377546,593.0401507540619,1.4434574,9.894982,11.569429,8.646179,3000.055,3000.0105,3000.2742,4.3516,4.3507,4.3524,-0.5936,-0.5951,-0.5922,6.2554,6.2522,6.2604,10.914530500318468,0.0007416371121609,9.665727500318468,0.0007416371121609,2.92325,163.51,2.77
Gaia DR3 6673000841376349696,HIP 99701,191849,303.477,-45.16473054247641,162.2171000791857,0.022484917,794.59393,778.3309821152101,-159.9388249728239,1.0053535,7.2426615,8.190446,6.278736,3588.5205,3572.124,3621.6228,4.0644,4.026,4.1644,-1.4065,-1.4432,-1.2825,6.1659,6.1524,6.1881,8.293144666718069,0.0003009878563027,7.329219166718069,0.0003009878563027,1.91171,161.17,1.08
Gaia DR3 6427464123776727168,HIP 99240,190248,302.195,-66.18709128441725,163.9544145383167,0.12218077,1657.0453,1211.7606270999615,-1130.2369049548956,2.8562405,3.3641381,3.8463583,2.8270798,5437.5474,5435.781,5439.1177,4.3012,4.3004,4.302,0.0321,0.0267,0.0381,6.099,6.094,6.1043,4.43775367357892,0.0016182072369836,3.900695373578919,0.0016182072369836,1.0192785,163.73,0.65
Gaia DR3 946632924007399936,HIP 34603,\N,107.505,38.52526941964586,165.2146994337292,0.06364261,1041.9813,-439.4204467281696,-944.7934896029224,1.1360852,9.934659,11.747847,8.641891,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.024902423122628,0.0008364762880903,9.732134423122629,0.0008364762880903,3.105956,157.24,3.32
Gaia DR3 4847957293278177024,HIP 15510,20794,50.0003,-43.06655252783423,165.5242095575573,0.07836173,3120.8665,3035.01731561514,726.9644815849239,1.976701,4.063915,4.440891,3.5082927,5427.3184,5422.4014,5445.7446,4.4433,4.4388,4.4746,0.0247,-0.0128,0.0915,6.0327,6.0152,6.0504,5.158222613166691,0.0010280088201239,4.602600313166692,0.0010280088201239,0.9325983,165.02,0.55
Gaia DR3 6697578465310949376,HIP 99461,191408,302.802,-36.10821653736984,166.3272042796776,0.106505066,1642.15,458.8817384974884,-1576.7321098687532,0.94949293,5.033037,5.506255,4.404858,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.137853438590047,0.0013904691352428,5.509674438590047,0.0013904691352428,1.101397,165.24,0.9
Gaia DR3 3136952686035250688,HIP 37766,\N,116.166,3.5504844454883244,166.97689652666736,0.034340866,565.3336,-347.78160133471783,-445.7017799350484,1.3503697,9.692206,11.416927,8.419889,3098.9648,3095.17,3109.087,4.7247,4.719,4.7581,0.0003,-0.0015,0.0535,5.9792,5.9728,5.994,10.805487924447563,0.0004465901908607,9.533170924447564,0.0004465901908607,2.997038,168.59,2.67
Gaia DR3 4109034455276324608,HIP 84478,156026,259.053,-26.551146094884785,167.9616795430231,0.031054644,1222.3389,-479.57323273959537,-1124.331683365442,0.73806286,5.889863,6.53097,5.116134,4381.2256,4380.1553,4387.8496,4.6238,4.6212,4.6352,0.136,0.1237,0.179,5.9525,5.9482,5.956,7.015914043708414,0.0004014862412975,6.242185043708415,0.0004014862412975,1.414836,167.56,1.06
Gaia DR3 425040000962559616,HIP 3821,4614,12.2852,57.81272812559009,168.83216034019418,0.1663396,1211.2579,1078.6091666696218,-551.1334202185512,3.1213033,3.3200667,3.7355075,2.8486214,5726.01,5722.719,5730.129,4.308,4.3063,4.3109,-0.972,-0.9897,-0.9501,5.9149,5.897,5.9234,4.457342588223245,0.002139414482134,3.985897288223245,0.002139414482134,0.8868861,167.99,0.62
Gaia DR3 6002807341299977216,HIP 76074,\N,233.047,-41.28017408697192,168.9965073189456,0.027027713,1564.2657,-1176.447023619858,-1030.9703349025851,1.0352235,8.2741785,9.566771,7.139158,3211.7449,3209.1382,3219.59,4.1088,4.1019,4.1428,-0.8105,-0.8186,-0.7753,5.9146,5.8851,5.919,9.413567145323295,0.0003472848906946,8.278546645323297,0.0003472848906946,2.427613,168.52,1.42
Gaia DR3 4293318823182081408,HIP 94761,180617,289.228,5.162976302668586,169.06150528157374,0.023926072,1453.2277,-579.0805296593278,-1332.8677163542409,0.91293514,8.099911,9.355669,6.97715,3235.7446,3223.8472,3280.8955,4.1212,4.0836,4.2729,-0.7655,-0.7977,-0.5932,5.9095,5.886,5.9179,9.24013465753422,0.0003073130425317,8.11737365753422,0.0003073130425317,2.378519,170.26,1.37
Gaia DR3 2739689239311660672,HIP 117473,\N,357.307,2.3969179441959985,169.21632962255026,0.028058065,1387.112,992.7203890285492,-968.8064663267656,1.1554246,8.152917,9.216571,7.120805,3619.1145,3604.8853,3620.3208,4.8356,4.7961,4.8406,-0.2783,-0.3932,-0.2726,5.9056,5.9005,5.9203,9.295128353880465,0.0003600557623846,8.263016353880463,0.0003600557623855,2.095766,167.51,1.49
Gaia DR3 5918660719983560192,HIP 86990,\N,266.633,-57.32506180218072,169.8041953551915,0.046469025,1755.1656,-1116.909499376398,-1353.9274705312537,0.97503436,9.592273,11.001,8.416265,3104.3184,3103.422,3105.249,4.3575,4.3543,4.3615,-0.864,-0.8671,-0.8591,5.8922,5.8895,5.9067,10.742015080808834,0.0005942503834637,9.566007080808832,0.0005942503834646,2.584735,172.08,2.22
Gaia DR3 6232511606838403968,HIP 73184,131977,224.372,-21.42314039626168,169.8842702825854,0.06534182,2008.6803,1031.4718694823848,-1723.6189029383202,1.2978287,5.3640366,5.9606276,4.637024,4503.0303,4499.257,4504.588,4.5357,4.5323,4.5372,-0.0429,-0.0728,-0.0327,5.887,5.8827,5.891,6.5148024453245,0.0008352036717607,5.7877898453245,0.0008352036717607,1.3236036,169.32,1.67
Gaia DR3 3340477717172813568,HIP 26857,\N,85.5477,12.482359917793618,172.67623105398982,0.028589318,2540.128,1997.3418701227267,-1569.3549468971642,1.114727,10.11378,11.743633,8.873728,3000.0286,3000.0056,3000.3103,4.4424,4.442,4.4436,-0.7013,-0.7022,-0.6989,5.7885,5.7867,5.791,11.299942804440551,0.0003595220687424,10.05989080444055,0.0003595220687415,2.869905,172.78,3.88
Gaia DR3 2261614264931057664,HIP 96100,185144,293.098,69.65345106254792,173.49391001786597,0.07480691,1838.0714,597.3842379704172,-1738.286102386087,1.6816003,4.449041,4.859488,3.8651726,5153.247,5151.177,5158.7666,4.5007,4.4992,4.5074,-0.4074,-0.4198,-0.3506,5.7628,5.755,5.7669,5.645462173961413,0.0009362931019087,5.0615937739614125,0.0009362931019087,0.9943154,173.41,0.46
Gaia DR3 2940856402123426176,HIP 29295,42581,92.6436,-21.86782311323394,173.57398583239672,0.017049566,731.86707,-135.6916079479044,-719.1781339548138,1.0134844,7.3134713,8.365829,6.291551,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.510894482081941,0.0002132961463363,7.488974182081942,0.0002132961463363,2.074278,173.19,1.12
Gaia DR3 3209938366665770752,HIP 25878,36395,82.8675,-3.6865276019053095,175.31313655111924,0.020392798,2226.5261,761.6309015978574,-2092.208719837279,0.96368384,7.1082892,8.191394,6.069535,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.327361499177153,0.0002525903037318,7.288607299177153,0.0002525903037318,2.121859,175.72,1.2
Gaia DR3 6882963066420161664,HIP 103039,\N,313.136,-16.974558468206272,177.93122142191174,0.03653056,311.32758,-309.11501874685354,37.05090624523243,1.0382286,10.081701,11.736595,8.835035,3000.1555,3000.0205,3002.3782,4.4638,4.4616,4.4722,-0.6792,-0.6828,-0.6692,5.6148,5.6028,5.6188,11.332961800047672,0.0004458189160105,10.08629580004767,0.0004458189160105,2.90156,182.15,3.68
Gaia DR3 939072613334579328,HIP 33226,265866,103.7,33.266408018167255,179.06293491259635,0.027963677,828.57574,-726.6720778359679,-398.10237894601846,1.1459758,8.863551,10.256712,7.6955404,3337.7017,3337.075,3338.145,4.8663,4.865,4.8672,-0.0159,-0.0195,-0.0138,5.5781,5.5768,5.5794,10.128579492371069,0.0003391117966291,8.96056889237107,0.0003391117966291,2.5611716,181.32,1.87
Gaia DR3 470826482637310080,HIP 21088,\N,67.8092,58.96797997154744,181.2438390124341,0.049853016,2424.3547,1300.3647836025643,-2046.1055188965704,1.2182512,9.702565,11.347691,8.451808,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.993881263018483,0.0005972862420877,9.743124263018483,0.0005972862420877,2.895883,181.36,3.67
Gaia DR3 3741297293732404352,HIP 67155,119850,206.441,14.885052704598571,183.99619525468464,0.025324116,2296.0132,1776.006179566446,-1455.155718005634,1.0476037,7.6105833,8.684302,6.56938,3424.9907,3423.7556,3430.3835,4.3303,4.3261,4.35,-0.7441,-0.7492,-0.7191,5.4354,5.4338,5.4374,8.934627512955844,0.0002988682426856,7.893424212955844,0.0002988682426856,2.114922,184.13,1.27
Gaia DR3 1129149723913123456,HIP 57544,\N,176.939,78.69329745305299,190.32514271529303,0.019362431,889.55194,748.4182886031707,480.8043000048231,1.284949,9.551337,11.049281,8.347287,3056.1953,3054.8835,3056.999,4.4017,4.3973,4.4049,-0.7508,-0.7564,-0.7472,5.2528,5.2484,5.2538,10.94881782060577,0.000220911353292,9.74476782060577,0.000220911353292,2.701994,185.48,1.43
Gaia DR3 1934263333784036736,HIP 112460,\N,341.703,44.3319533233193,197.9573009467556,0.021990642,842.22797,-706.2158109750716,-458.9196274161519,1.104833,9.005235,10.522137,7.7919774,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.488092618908327,0.0002412241040801,9.274835018908329,0.0002412241040792,2.7301596,198.07,2.05
Gaia DR3 3195919528989223040,HIP 19849,26965,63.808,-7.668077815019981,199.6080124181338,0.12083028,4089.8354,-2240.084983892348,-3421.8086201704023,1.9449321,4.179894,4.610995,3.5697494,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.68078385106792,0.0013144745450035,5.070639251067918,0.0013144745450035,1.0412456,198.24,0.84
Gaia DR3 5955305209191546112,HIP 86214,\N,264.261,-44.32338224303842,199.6944012807481,0.031152742,1174.0326,-705.9450540795624,-938.0799698989338,1.0140452,9.602153,11.2452345,8.340336,3155.8037,3155.2996,3157.2107,4.9465,4.9456,4.951,0.0419,0.04,0.0491,5.0035,5.001,5.0072,11.10398244486023,0.0003387542156847,9.842165444860232,0.0003387542156847,2.9048985,198.32,2.43
Gaia DR3 6562924609150908416,HIP 106440,204961,323.391,-49.01263039681064,201.3251983325545,0.023687575,818.1644,-45.91675295376507,-816.8749628777432,1.0965127,7.739947,8.902462,6.6625524,3310.1243,3309.483,3314.4902,3.952,3.9506,3.9645,-1.3697,-1.3711,-1.3589,4.9647,4.963,4.9697,9.259437678017449,0.0002554916931618,8.182043078017445,0.0002554916931618,2.2399096,202.53,1.33
Gaia DR3 778947814402602752,HIP 54211,\N,166.342,43.53094856108456,203.8875927696954,0.033240344,4505.308,-4406.469178827325,938.5266266886064,0.9393333,7.912665,8.982041,6.8778634,3382.1968,3381.2576,3393.4956,4.095,4.0928,4.1232,-1.4765,-1.4816,-1.451,4.9055,4.9025,4.9159,9.459618991676273,0.0003540210050934,8.424817391676275,0.0003540210050934,2.1041776,206.94,1.19
Gaia DR3 823773494718931968,HIP 49908,88230,152.833,49.451988897100506,205.31478196510724,0.02237224,1454.0824,-1363.2871863986295,-505.7703588749188,0.94332755,5.9611735,6.788394,5.066091,3978.864,3964.2234,3984.2412,4.5458,4.5337,4.55,-0.0402,-0.1466,-0.0073,4.8722,4.8688,4.8765,7.523274591099744,0.0002366157060214,6.628192091099745,0.0002366157060214,1.722303,205.22,0.81
Gaia DR3 2603090003484152064,HIP 113020,\N,343.324,-14.266689393516607,214.0379888743159,0.035619885,1170.8784,957.7147312894218,-673.6012364809744,1.3398496,8.875059,10.453005,7.6437206,3185.4407,3183.7886,3185.9514,4.7813,4.7756,4.7824,-0.0011,-0.0112,-0.0001,4.665,4.6631,4.6664,10.527513308201184,0.0003613732245772,9.296174908201182,0.0003613732245781,2.8092844,212.69,2.1
Gaia DR3 5332606522595645952,HIP 57367,\N,176.457,-64.843052846102,215.67527344818544,0.018143972,2683.8972,2661.639591834039,-344.9325076225359,0.8742317,11.423104,11.515765,11.230018,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.09210578669582,0.0001826780328588,12.899019786695824,0.0001826780328588,0.285747,216.4,2.11
Gaia DR3 5951824121022278144,HIP 85523,\N,262.17,-46.89910489864381,219.64625138839503,0.026228724,1050.362,572.5684618204186,-880.5826187621278,1.054375,8.336431,9.658231,7.193375,3274.975,3200.287,3318.7544,4.6084,4.3887,4.7061,-0.3825,-0.6514,-0.2725,4.5522,4.5363,4.5642,10.045049978702645,0.0002593030858184,8.901993978702645,0.0002593030858184,2.464856,220.43,1.63
Gaia DR3 1637645127018395776,HIP 86162,\N,264.104,68.3334976375916,219.78977211974916,0.021020047,1309.7562,-320.67472432996726,-1269.893286659221,1.2150519,8.02864,9.385179,6.8670616,3192.2751,3191.916,3193.1094,4.0126,4.0121,4.0149,-1.1643,-1.1649,-1.161,4.549,4.5481,4.5517,9.738677393683384,0.0002076732315892,8.577098993683384,0.0002076732315892,2.5181174,220.85,0.92
Gaia DR3 2306965202564744064,HIP 439,225213,1.38328,-37.36774402806293,230.09703402875448,0.036182754,6098.0776,5633.438087895326,-2334.7212726520424,1.4012543,7.6824937,8.802319,6.6162696,3355.3533,3354.841,3355.8137,4.1294,4.1279,4.1309,-1.3171,-1.3189,-1.3154,4.3458,4.3451,4.3466,9.492048803051013,0.0003414639957899,8.425824703051013,0.0003414639957899,2.1860494,229.33,1.08
Gaia DR3 2552928187080872832,HIP 3829,\N,12.2967,5.376556608426358,231.7799995322092,0.018272836,2978.3638,1231.3994653791733,-2711.882504484984,1.2103684,12.299163,12.53123,11.933642,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.124542788259738,0.0001711923348857,13.759021788259735,0.0001711923348857,0.597588,226.95,5.35
Gaia DR3 4330690742322011520,HIP 80824,\N,247.575,-12.66785108081103,232.13898083974132,0.026823945,1187.6595,-94.20959499441268,-1183.917157588457,1.1489384,8.801877,10.3223,7.590719,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.630617367125456,0.0002509163111268,9.41945936712546,0.0002509163111268,2.731581,234.51,1.82
Gaia DR3 6583272171336048640,HIP 105090,202560,319.295,-38.872456400701786,251.9124222107058,0.03516071,3454.5422,-3258.966218702396,-1145.8623969124255,0.8343736,5.984104,6.8927255,5.0391383,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.990351918962277,0.00030308355376,7.0453862189622765,0.00030308355376,1.8535872,253.37,1.13
Gaia DR3 4810594479418041856,HIP 24186,33793,77.9599,-45.0438126993602,254.19859326384577,0.016842743,8644.319,6491.223339061598,-5708.614150045243,1.1701684,8.063552,9.086244,7.059598,3451.8704,3451.1313,3454.9663,4.4062,4.4034,4.4222,-1.52,-1.526,-1.4959,3.9346,3.9335,3.9364,10.089417714185153,0.0001438778685161,9.085463714185153,0.0001438778685161,2.026646,255.26,0.86
Gaia DR3 3139847906307949696,HIP 36208,\N,111.855,5.209382701706996,264.12689775460655,0.04127979,3735.4224,571.2323467293181,-3691.4865653792745,1.2387705,8.576388,10.111705,7.3539467,3024.395,3023.8254,3025.0127,4.2393,4.2369,4.2418,-0.7638,-0.7665,-0.761,3.786,3.7853,3.787,10.68545115241056,0.000339374469422,9.46300985241056,0.000339374469422,2.7577583,263.26,1.43
Gaia DR3 2358524597030794112,HIP 5643,\N,18.1333,-16.996154872479234,269.05730465038937,0.03366602,1363.3306,1205.074450317742,637.5466339679103,1.0011495,10.436525,12.331689,9.13462,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.585748936127256,0.0002717073005866,11.283843936127257,0.0002717073005866,3.197069,269.05,7.57
Gaia DR3 2452378776434477184,HIP 8102,10700,26.0091,-15.933680200693855,273.80974511859966,0.17013045,1922.3186,-1721.7277944720731,854.9631570589582,2.634341,3.3003998,3.7995205,2.7482994,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.487644304890472,0.0013492347599828,4.935543904890473,0.0013492347599828,1.0512211,274.17,0.8
Gaia DR3 6412595290592307840,HIP 108870,209100,330.872,-56.79725466122902,274.8431415216296,0.09561499,4708.149,3966.660538748413,-2536.1919868044724,1.1482686,4.322904,4.9079766,3.610557,4560.303,4539.915,4569.0063,4.5249,4.5146,4.5287,-0.2973,-0.3569,-0.2745,3.6481,3.6389,3.6698,6.518328519925621,0.0007554320618949,5.805981519925622,0.0007554320618949,1.2974196,275.76,0.69
Gaia DR3 385334230892516480,HIP 1475,1326,4.61323,44.02478674398518,280.706821579123,0.020284552,2920.699,2891.5180773367792,411.8320203661465,1.0384927,7.218567,8.332124,6.16774,3352.2085,3351.798,3353.4177,4.0641,4.0636,4.0694,-1.4361,-1.437,-1.4278,3.5625,3.5611,3.5634,9.459831833713224,0.0001569158342373,8.409004833713224,0.0001569158342373,2.164384,280.27,1.05
